premio,hapyme'ë,jopói,
preñar,myenyhë,mbohyeguasu,
prender,myendy,ñembohapo,
prensa,marandurenda,jopyha,
prensar,jopy,jopypy,
preocupar,mbopy'apy,moängata,
preparar,sako'i,mbosako'i,mboapopyrä
preposición,ñe'ëtenondegua,,
prescindir,mboyke,,
prescribir,japouka,,
presenciar,hecha,ma'ë,maña
presentar,hechauka,kuave'ë,mbokuaa
preservar,ñangareko,ñongatu,ñomi
presidencia,mburuvicharenda,,
presidente,mburuvicha,tendota,
presidio,ka'iräi,,
presión,jejopy,pohuikue,jopy
prestar,poruka,poru,
prestigio,jerovia,ka'avo,terakuäporä
presumir,jejapo,jerovu,mbojarei
pretender,guerekose,pota,
pretexto,ñembotavy,,
prevalecer,pua'ka,pu'akave,hasa
prevenir,hecha,hechamombyry,
prever,hechavoi,hecharaë,
primario,ñepyrümby,tenondegua,
primavera,arayvoty,arapoty,
primero,peteïha,,
primitivo,ypykue,ymaguare,chae
principio,ypy,ñepyrü,
prioridad,tenondeterä,,
privar,pe'a,hekýi,heja
probar,ha'ä,py'ara'ä,mba'ekuaa
problema,apañuäi,,
proceder,japo,tembiapo,
proceso,jejapopa'ÿva,tembiapoguata,aporape
proclamar,moherakuä,guerosapukái,
procrear,moñemoña,mbohekoeta,
procurar,ñeha'ä,ñepia'ä,
producir,japopa,japo,moheñói
profanar,momarä,,
profesión,apoha,apokuaa,
profesor,mbo'ehára,,
prófugo,okañýva,opïáva,
progenitor,túva,ru,moñahare
programa,japopyrä,apopyrä,tembiaporä
progresar,pu'ä,akärapu'ä,ñemotenonde
prohibir,mbotove,japouka'ÿ,
prójimo,tapicha,,
prolijo,ojapoporäva,,
prolongar,mbopukuve,mboareve,
promesa,ñe'ëñeme'ë,,
prometer,ñe'ëñeme'ë,kuave'ë,
promotor,oikuave'ëva,mba'ekuaaukáva,
promover,motenonde,moakärapu'ä,
pronombre,terarangue,,
pronóstico,kuaara'ä,tekora'ä,
pronto,pya'e,,
pronunciar,e,ñe'ë,küjera
propagar,myasäi,mosarambi,mbojekuaa
propalar,mbojekuaa,kuaauka,moherakuä
propasar,tekorä'ÿ,,
propiciar,pytyvö,,
propiedad,yvy,mba'e ijárava,
propina,jopói,mbopopegua,
propinar,me'ë,kuäpytï,
propio,tee,mba'e,
proponer,jerure,,
proporción,jojaha,,
proposición,ñekuäve'ë,,
propósito,tembipota,,
propulsar,momÿi,myaña,
prorrogar,mboare,mbopukuve,mbotapykue
prosa,ñe'ësyry,haisyry,
proseguir,japove,pyta'ÿ,
prosodia,purängatu,ñe'ëpumbo'e,
prosperar,kakuaa,pu'ä,akärapu'ä
protagonista,apohatee,,
protección,ñeñangareko,ñongatu,
protesta,ñembohovái,ñemoï,ñe'ënguru
proveer,me'ë,moï,gueroja
provisión,hi'upyrä,tembi'urä,ñeme'ë
provocar,mbojehu,mbopochy,ñe'ëreity
próximo,aguï,kyta'ï,
proyectar,japose,myasäi,mo'ä
prudencia,akäguapy,py'aguapy,
prueba,mba'era'ä,kuaara'ä,techaukaha
psicología,ängakuaa,,
púa,tatï,ju,hakua
publicar,moherakuä,myasäi,kuaauka
publicidad,momarandu,,
público,techahára,henduhára,
pudor,ñetï,,
pudrir,mbotuju,mbyai,mohaguino
puerta,okë,,
puerto,ygaguahëha,ygajaha,
pugnar,ñorairö,ñeha'ä,
pujar,ñeha'ä,,
pulcro,potï,joheipyre,
pulga,tüngusu,,
pulgar,kuäguasu,,
pulir,mosÿi,mopererï,mbovera
pulpa,ratykue,apytere,to'o
pulsar,mbopu,ñatöi,
pulular,mumu,mymÿi,
puma,jaguapytä,,
puñado,porenyhë,,
puñal,kese'akua,,
puntapié,pyvoi,,
puntear,motenonde,,
puntería,japikuaa,,
punto,kyta,,
puntual,aravoitépe,,
punzón,kutuha,,
pupila,tesa'ÿi,tesara'ÿi,
pupitre,apykahai,,
pureza,maräne'ÿ,potïngue,ängaipa'ÿ
purgar,mopotï,,
purificar,mopotï,ky'a'o,moporä
púrpura,pytä,,
quebrar,mopë,joka,ñekajoka
quedar,pyta,,
quemar,hapy,kái,
querer,hayhu,pota,
queso,kesu,kambyrypy'a,
quiebra,jeso,sopyre,tiri
quietud,pytu'u,myi'ÿ,kirirï
quijada,tañykä,,
quince,papo,,
quinientos,posa,,
quinto,poha,,
quiosco,ñemuha'i,,
quirófano,ñembovoharenda,,
quisquilloso,pochyrei,pire'andu,
quitar,pe'a,hekýi,nohë
rabioso,pochy,ipochýva,iñaröva
racimo,apesä,,
ración,tembi'upehë,portiju,
radicar,mohenda,mbohapo,mombyta
radio,puhoe,ñe'ë'asäi,
raíz,tapo,mba'erapo,ypy
raja,jepe'a,mbo'ipyre,
rajar,mondyry,mbotiro,mbovo
rama,takä,toky,rakä
ramera,kuñarekovai,,
ramificar,mohakä,,
ramo,apesä,ka'avo,
rana,ju'i,,
rancho,tapÿi,óga,
rango,teko,,
ranura,pa'ü,kua,pyko'ë
rapar,ñapï,moperö,monda
rapaz,omondaséva,jukaha,
rapidez,pojava,pya'e,
rápido,pya'e,kyre'ÿ,
rapiñar,monda,moperö,
raptar,mokañy,monda,
raqueta,pojuapy,,
raro,mbovy,pokä,hekopeÿ
ras,joja,pysykuäi,
rascacielos,ogayvaterasáva,,
rascar,karäi,he'ÿi,kyty
rasgar,mondoro,monderyry,soro
rasguñar,karäi,he'ÿi,
rasguño,ñekaräi,,
raso,joja,sÿi,
raspar,karäi,popï,
rastrear,pyporereka,tapykuerereka,
rastro,pore,pypore,tapykuere
rasurar,ñapï,moperö,
rata,angujaguasu,,
ratero,mondaha,pokovi,popinda
ratificar,moneïjey,moañetejey,
rato,sapy'a,aje'i,
ratón,anguja,anguja'i,
rauda,pya'e,hatä,
raya,jehai,javevýi,
rayar,hai,,
rayo,aratiri,aravera,
raza,ava,teko,te'ýi
razón,tekokuaa,kuaaha,kuaareko
razonar,py'amongeta,jepy'amongeta,
reabrir,pe'ajey,,
reacción,pu'ä,mbohovái,apojovái
reaccionar,mbohovái,pu'ä,
reactivar,mongu'ejey,momba'apojey,mokyre'ÿ
real,añete,añetegua,tee
realidad,añetegua,,
reanimar,moingovejevy,mboikovejey,ñepyrüjevy
reanudar,ñepyrüjey,japojey,
reaparecer,ñapysëjey,jehechajey,jekuaajey
rebajar,mboguejy,mbohepyguejy,momichï
rebanada,kytïmbyre,pehengue,vore
rebanar,mbovore,mbovo,kytï
rebaño,mymba'aty,,
rebasar,hasa,,
rebatir,mbotove,ñembotove,moañete'ÿ
rebeldía,tekombohovái,tekopu'ä,tekoñemoï
rebelión,ñepu'ä,ñemoï,
rebenque,tukumbo,tejureguái,
rebosar,mbojovi,myenyhërasa,
rebotar,mbojevy,popo,
rebuscar,typeka,povyvy,heka
recabar,jeheka,mbyaty,hupyty
recaer,je'ajey,,
recalar,guahë,jeikepota,
recalcar,jetu'u,ñe'ëjey,ñe'ëjopy
recelar,ñemyrö,kyhyje,ñemo'ä
recepción,ñehuguäitï,ñemoinge,
receso,pytu'u,,
rechazar,mbotove,mbojevy,mondojey
recibir,pyhy,japyhy,moguahë
reciclar,pururäjey,,
recién,ramo,angete,
recio,hatä,jy,mbarete
recíproco,ojuehegua,moköivévagui,
recitar,ñe'ëpurahéi,ñe'ëhatä,
reclamar,jerure,rekosete,
reclinar,mbojeko,mbojayvy,
recluir,mboty,mbokoty,moka'iräi
recluta,pyahu,,
recoger,mono'ö,mbyaty,po'o
recomendar,jeroviauka,mbotuicha,
recorrer,kundaha,guata,guyguy
recortar,mombyky,kytï,mbojoja
recreo,pytu'u,vy'a,
recta,joja,kare'ÿ,
recular,guevi,,
recuperar,moingojey,myatyrö,
recurrir,jepoka,jerure,poru
redactar,hai,haikuatia,
redimir,ñeyrö,pysyrö,jora
redoblar,mbohetave,ñeha'äve,
redondo,apu'a,,
reducir,momichï,mombyky,moñynýi
redundar,mbohetarei,,
reemplazar,myengovia,jopyru,mosë
refaccionar,myatyrö,,
reformar,moambue,myatyrö,mbopyahu
reforzar,myatäve,mombareteve,
refractar,jope,,
refrán,ñe'ënga,,
refregar,pichy,kyty,japichy
refrescar,mbopiro'y,moro'ysä,
refrigerar,moho'ysä,,
refugiar,moguahë,ñemo'ä,kañy
refutar,mbohovái,,
regalar,mbojopói,mbopopegua,
regalo,jopói,temime'ë,temikuave'ë
regañar,ja'o,ñe'ëngururu,
regar,mohe'ö,myakÿ,hypýi
regazo,tapypa'ü,,
regional,tekohagua,,
regla,mbojojaha,teko,tape
regresar,jevy,jere,guevi
regular,mohenda,vaivai,
rehacer,japojey,myatyrö,
reír,puka,py'amano,
reiterar,je'ejey,japojey,
relación,jokuaa,ñemombe'u,
relacionar,moñondive,,
relajar,tetemokangy,,
relatar,mombe'u,henduka,
relevar,myengovia,mosë,pyru
relevo,tekovia,jopyru,ñemyengovia
religión,tupäreko,tupärape,jeroviapy
reliquia,ymaguare,,
rellenar,myenyhë,mbojovi,
reloj,aravopapaha,arara'äha,
relucir,vera,jajái,mimbi
remanente,tembyre,hembýva,
remangar,pepi,jepepi,
remar,ygapykúi,,
rematar,japopa,mbopaha,ñemupa
remate,apy,apýra,apÿi
remedar,ha'änga,ñe'ëra'ä,ha'ä
remediar,myatyrö,pohano,
remedio,pohä,myatyrö,
remendar,myatyrö,mbovyvy,
remitir,mondo,,
remolcar,mbotyryry,hipigueraha,
remover,mohu'ü,momýi,mohendague
rencor,py'aro,py'ako'ö,py'araku
rendir,me'ë,ñembopoguy,ñemomirï
renegar,pochyrei,ñe'ëreity,
rengo,karë,,
renombre,terakuä,,
renovar,mbopyahu,,
renunciar,jeheja,ñemboyke,poi
reparar,myatyrö,hecha,ñe'ëvai
repartir,ñemboja'o,pehë'ä,me'ë
repasar,hechajey,hasajey,moñe'ëjey
repeler,mbohovái,myaña,mbojei
repetir,je'ejey,japojey,mbojo'a
replicar,mbohovái,ñe'ëjoapy,ñe'ëreity
repollo,tajao,,
reponer,myengovia,moïjey,mohendajey
reposar,pytu'u,ñeïrei,
reprender,ja'o,korói,mongavaju
represar,ysyryjoko,,
representar,moha'änga,myengovia,
represión,jeoko,kaguai,
reprimir,mbyepoti,joko,korói
reprobar,mbotove,,
reprochar,kaguai,ja'o,mongavaju
reproducir,moha'änga,moñemoña,
reptil,otyryrýva,,
repudiar,mbotove,,
requerir,jerure,,
resaltar,mbojekuaave,,
resbalar,mosÿi,mbosyryry,
reservar,ñongatu,mboyke,ñomi
resfrío,tipa'ä,tïsyry,
resguardar,ñangareko,mo'ä,
residir,jeiko,,
residuo,tembyre,tuguare,tatykue
resistir,jepytaso,mbohovái,pytaso
resolver,ñembopy'apeteï,,
respaldar,pytyvö,ykeko,mboatukupe
respetar,momba'e,mboaje,momorä
respirar,pytuhë,ambu,pytu
resplandecer,mimbi,jajái,tesape
responder,mbohovái,,
respuesta,ñembohovái,mbohovái,
resquebrajar,mbotitri,tiri,
restablecer,tesäijey,moïjey,mohendajey
restar,mombovy,pe'a,mohemby
resto,tembyre,tuguare,
restregar,kyty,pichy,
restringir,jopy,momichï,
resucitar,moingovejey,jeikovejey,
resumen,ñemombyky,,
resumir,mombyky,,
resurgir,pu'äjey,teñoijey,
retar,ja'o,korói,mongavaju
retardar,mombegue,mboare,
retén,jokoha,,
retener,ñongatu,joko,
retirar,nohë,pe'a,hekýi
retornar,jevy,jejujey,me'ëjey
retozar,saraki,mbiriki,mbojaru
retrasar,mbotapykue,mbopuku,mboare
retrete,jekuaruha,ñeïha,
retribuir,hepyme'ë,myengovia,
retroceder,guevi,jevy,
retrucar,mbojevy,ñe'ëmbojevy,
reunión,aty,ñembyaty,
revelar,hechauka,kuauka,mombe'u
rever,hechajey,me'ëjey,
reverenciar,ñakäity,mbojerovia,momba'eguasu
revertir,mbojevy,,
revés,po'a'ÿ,kupe,terekua'ÿ
revestir,jaho'i,mondejo'a,mboapejey
revisar,hechajey,ma'ëporä,ma'ëjey
revolver,pyvu,pyguara,
revólver,mboka'i,,
rezar,ñembo'e,,
ribera,tembe'y,yrembe'y,
rico,he,mba'ehetáva,viruhetáva
rima,pujoja,,
riña,ñaorairö,sarambi,apañuäi
rincón,tugua,,
riñón,pitikiri'ï,,
río,ysyryguasu,,
risa,puka,,
rival,ñemoïha,mbohovaiha,
robar,monda,javeky,moperö
robustecer,mombarete,moatä,mbopoguasu
roca,ita,itaguasu,
rociar,hypýi,myakÿ,mohe'ö
rocío,ysapy,,
rodar,guatajere,japajeréi,japaro
rodear,mbojere,mongora,
rodilla,tenypy'ä,,
roer,ñapi'ü,mindu'u,karäi
rogar,jerure'asy,ñepomoï,
rojo,pytä,,
romper,joka,mopë,mondoho
roncar,kororö,kerambu,pyambu
roncha,apeno,mbita'i,
ronco,kekë,pyáu,hay'okororö
rondar,jere,jeguata,jerejere
ropa,ao,sái,
ropero,aoryru,aoñongatuha,
rosa,poty,pytängy,
rosario,ñembo'erysýi,,
rótulo,terarenda,terahaiha,
rozar,havere,kyty,ñopü
rubio,avasa'yju,akäraguesa'yju,
rudo,py'ahatä,py'aguasu,havara
ruedo,kora,jere,aoruguái
ruego,ñembo'e,jerure,ñepomoï
rugir,kororö,mburea,pyambu
ruido,tyapu,ayvu,pu
ruin,aña,chavi,kachiäi
ruina,tapere,agakue,
rumbo,tape,taperä,
rumor,ayvu,je'ë,terakuä
rural,okaraygua,,
ruta,tapepuku,,
rutina,jepokuaa,,
sábado,arapoköi,,
sábalo,karimbata,,
sábana,ahojapererï,jaho'iha,
saber,kuaa,tembikuaa,arandu
sabio,arandu,tekokuaavete,
sable,kysepuku,,
sabor,he,he'ÿ,
sacar,pe'a,nohë,jara
sacerdote,pa'i,avare,
saciar,mohyguätä,mbyaju,
saco,voko,vosa,ao
sacramento,marängatuha,,
sacrificar,juka,kuave'ë,hasa'asy
sacristán,pa'i pytyvöha,,
sacudir,tyvyro,monguchu,mbovava
saeta,hu'y,,
sagaz,katupyry,aranduka'aty,
sahumar,motimbo,mohyakuä,
sal,juky,,
sala,kotyguasu,,
salado,he'ë,he'ëjukýva,he'ëmbojýva
salar,mohe'ë,mbojuky,jukyrenda
salario,tembiaporepy,ty'airepy,
saldo,tembyre,rembyre,
salida,ñesëha,ñesë,
salir,së,piä,
saliva,tendy,juruaysy,
salivar,ndyvu,ñendyvu,
salmón,pirapytä,,
salón,kotyguasu,kotyrusu,
salpicar,hypýi,,
salpullido,mbita'i,,
saltamontes,tuku,,
saltar,po,popo,
salud,tesäi,tekoresäi,tekokatu
saludar,momaitei,,
saludo,maitei,pojopy,
salva,mbokapu,mbokapupororo,
salvaje,ka'aguyreko,saite,ñarö
salvar,pysyrö,pytyvö,
sanar,pohano,monguera,ñemohasäi
sancionar,mbohepy,mbyepoti,
sandalia,pyaopererï,,
sandía,sandia,,
sanear,mohesäi,mopotï,
sangrar,mbohuguy,,
sangre,tuguy,,
sanguijuela,ysope,,
santidad,marängatu,,
santificar,momarängatu,,
santiguar,jovasa,hovasa,
santo,marängatu,joheipyre,karai
sapiencia,arandu,mba'ekuaa,
sapo,kururu,,
saquear,monda,guerahapa,
sardina,pira'i,piky,
sarna,kura'ÿi,karácha,kuru
sartén,mbochyryryha,,
sastrería,aokaterenda,,
satanás,aña,ahë,añaruvicha
satisfacer,mbovy'a,moängapyhy,
saturar,mohyguatä,monguerái,meynyhë
sauna,ytimbokoty,,
savia,yvyrarykue,yvyraruguy,
sazón,tyarö,ajukue,
sazonar,motyarö,mbohe,mboaju
sebo,ñandy,kyrakue,
secar,mokä,mbohypa,mboypi
sección,pehëngue,ñekytï,
secretario,pytyvöhára,,
secreto,ñemi,ñemiha,ñemimby
sector,pehëngue,,
secuencia,tapykuegua,,
secuestrar,mokañy,pe'a,ñomi
sed,yuhéi,,
seda,aosÿi,,
sedar,monge,mobytu'u,mbopy'aguapy
sede,tenda,atyharóga,
sedentario,oku'e'ÿva,oguapyrasáva,omyi'ÿva
sedición,guyryry,ñemoï,ñepu'ä
seducir,mbotavyhe'ë,porombotavy,mbohekovai
segar,kytï,kopi,
segmento,vore,pehëngue,
segregar,pe'a,mboyke,jei
seguir,muña,tapykuereho,tapykuerereka
según,ikatu,jehechaháicha,oje'eháicha
segundo,moköiha,aravo'ive,
seguro,añete,kyhyje'ÿ,
seis,poteï,,
seiscientos,poteïsa,,
selección,jeporavo,poravo,
seleccionar,poravo,mohenda,mbohete
selecto,poräve,poränguete,
sellar,ñembotytu'u,moha'anga,
semántico,ñe'ërapombo'e,he'isévambo'e,ñe'ërapo rehegua
semblante,joguaha,ichagua,tova
sembrar,ñoty,ñemitÿ,
semejanza,joguaha,jojaha,arami
semental,mymbaru,temitÿgua,
semestre,poteï,jasykue,
señal,techaukaha,teko,pere
señalar,hechauka,mombe'u,
señalización,jehechauka,haijehechauka,
sencillez,tasy'ÿgua,jegua'ÿgua,
sencillo,tasy'ÿ,jegua'ÿ,
senda,tapepo'i,,
sendero,tapepo'i,tape,
señor,karai,jára,
sensación,ñeñandu,ändu,
sensacional,hechapyrä,hendupyrä,
sensato,py'aguapy,akäguapy,
sensibilidad,oñandukuaáva,ñeñandu,ändu
sencible,iñandukatúa,oñandureíva,
sensor,ha'äkuaaha,,
sensual,haguyröva,hakúva,
sentar,mboguapy,,
sentencia,ñeha'äpaha,ñemohenda,
sentido,ändu,temiändu,he'iséva
sentimiento,temiändu,ñembyasy,ändu
sentir,ñandu,mbyasy,rombyasy
separar,pe'a,mopa'ü,mboyke
sepelio,ñeñotÿ,ñotÿ,
septiembre,jasyporundy,,
séptimo,poköiha,,
sepulcro,ñeñotÿha,yvykua,
sepultar,ñotÿ,,
sequía,ama'ÿ,okyve'ÿ,amapokä
ser,máva,ava,tekove
sereno,ysapy,akäguapy,py'aguapy
serie,tysýi,,
seriedad,tekoañete,tovasy,
sermón,ñemoñe'ë,,
serpiente,mbói,,
serranía,yvytyty,,
servil,tembiguaireko,,
servir,pytyvö,jehu,jeporu
sesenta,poteïpa,,
sesgo,ñyke'ä,ketïkarë,
seso,apytu'ü,,
septiembre,jasyporundy,,
seudónimo,teragua'u,,
severo,py'ahatä,tovasy,
sexo,meña,,
sexto,poteïha,,
sexual,meña rehegua,poreno rehegua,
sí,heë,,
sideral,hetaitereirasa,jasyrata rehegua,
siembra,kóga,temitÿ,ñemitÿ
siempre,katui,meme,tapia
siervo,tembiguái,tembijokuái,
siesta,asaje,,
siete,poköi,,
siglo,saro'y,sa'ary,
significar,ñemboha'ete,kuaauka,ha'ese
signo,techaukaha,ñemombe'u,
siguiente,riregua,,
sílaba,ñe'ëpehë,,
silbar,turuñe'ë,,
silenciar,mokirirï,,
silencio,kirirï,,
silla,apyka,guapyha,
sillón,apykaguasu,apykatymói,
silvestre,ka'aguygua,sagua'a,saite
similar,ojojoguáva,ojoguáva,
simio,ka'i,karaja,
simpatía,tory,ka'avo,juky
simple,ndahasýi,vyrorei,
simplificar,mopeteï,mbohasy'ÿ,mbohesa'i
simular,ha'ä,ha'änga,jejapo
sincero,añetegua,japu'ÿ,marängatu
sindicato,mba'apohára aty,,
singular,año,peteï,papyteï
siniestro,karë,hekope'ÿ,kyhyjepyrä
sino,katu,térä,jape
síntesis,ñemombyky,,
síntoma,techaukaha,,
sinuoso,karë,koni,konikoni
sinvergüenza,tie'ÿ,tova'atä,añambaraka
sirviente,tembiguái,tembijokuái,
sismo,yvyryrýi,,
sistema,jeporavorape,tembiaporape,aty
sitial,tendagua,apykajegua,
sitiar,mongora,mongorapy,
sitio,tenda,,
situar,mohenda,moï,
sobaquina,katï,,
sobar,mohu'ü,mbojehe'a,pichy
soberano,mburuvichapavë,,
soberbia,jerovu,jejapo,tï'atä
soborno,virume'ëñemi,,
sobrar,mohemby,hemby,ñe'ërei
sobrecama,tupahoja,,
sobrevivir,jeikove,,
social,avano'ö,,
socializar,ñomoirü,,
sociedad,ava'aty,tekove'aty,atyguasu
sofocar,mbogue,pytujoko,mbyapura
soga,sä,tukumbo,
sol,kuarahy,,
soldado,tahachi,guarinihára,
soldar,mboja,mbojoapy,
solear,monguarahy,,
soledad,ñemoha'eño,ñemomombyry,
solicitar,jerure,,
solicitud,tembijerure,,
solidario,mba'erechakuaahára,,
solidez,atängue,hatängue,mbaretekue
solitario,ha'eñóva,irü'ÿ,
sollozar,jahe'o,rasë,
soltar,mondoho,jora,poi
soltero,añogua,menda'ÿ,
sombra,kuarahy'ä,ä,ta'änga
sombrear,mo'ä,mokuarahy'ä,
sombrero,akängao,akäo,
sonar,mbopu,mbohyapu,
soñar,mbokerayvoty,,
sonido,mba'epu,,
sonoro,hyapúva,ipúva,
sonreír,pukavy,juruvy,
sonrojar,mbohovapytä,motï,
sopa,jukysy,,
sopesar,ha'ä,ñehesa'ÿijo,
soplar,peju,mboyvytu,mombe'u
soplón,jagua'i,pyrague,tïro'ysä
sorber,kambu,pyte,mokö
sordera,hendu'ÿ,apysape,
sorprender,mbojurujái,mondýi,mopy'andýi
sotana,aopuku,pa'i aopuku,
sótano,koty'yvyguy,,
suave,sÿi,vevýi,hu'ü
suavizar,mohu'ü,mosÿi,
subalterno,poguyguáva,,
subir,jupi,jejupi,hupi
súbito,sapy'agua,,
sublevar,mopu'ä,moñeko'öi,
subordinar,mbopoguy,,
subrayar,haiguy,,
subsanar,myatyrö,pohäno,
succión,jeisyryku,jeipyte,kambu
suceder,pyru,myengovia,rekovia
suceso,jehukue,tembiasa,oikóva
sucesor,riregua,pyruha,myengoviaha
sucio,ky'a,jare,ijaréva
suculento,tembi'uporä,,
sucumbir,heja,mano,jehekýi
sudar,ry'ái,,
sudor,ty'ái,,
suegra,menasy,tembirekosy,
suela,vakapi,vakapigua,
sueldo,tembiarepy,ty'airepy,
suelo,yvy,yvyrei,
suero,kambyrykuere,tykuere,
suerte,po'a,,
suficiente,iporäma,hetáma,oikóma
sufijo,riregua,,
sufragar,hepyme'ë,poravo,pytyvö
sufrir,hasa'asy,jepy'apy,jetu'u
sujetar,joko,mombyta,mbopoguy
sujeto,tekove,ava,teroñe'ë
sumar,papa,mboheta,
sumergir,moñapymi,mbo'yguy,
suministrar,mba'eme'ë,hupytyka,
sumisión,ñemomirï,ñakäity,
sumiso,mirï,,
sumo,tykue,,
superar,pu'akave,hasa,
superficie,ape,,
superior,yvateve,tuichave,ve
superponer,mbojoa,jo'a,
suplicar,jerure'asy,,
suponer,mo'ä,nipo,
suprimir,pe'a,mbopaha,
surcar,mbohape,,
surgir,pu'ä,akärapu'ä,mbojupi
suspender,joko,mombyta,
suspirar,äho,py'aho,
sustento,tembi'u,ñemongaru,
sustituir,myengovia,,
susto,ñemondýi,chuchu,py'andýi
sustraer,pe'a,monda,javyky
susurrar,ñe'ëguy,ñe'ëmbegue,
sutil,vevúi,po'i,pererï
suturar,mbovyvy,,
suyo,nemba'e,penemba'e,imba'e
tabaco,petÿ,,
tabla,yvyrape,techukaha,
tabú,ndaikatúiva,,
tacaño,ijopýva,hakäte'ÿva,
tacto,poko,jepoko,ñandu
tacuara,takuára,,
tachar,mboje'o,mongurusu,
taco,yvyrapahë,,
tacón,sapatupyta,,
táctil,poko'andu,,
tacto,jepoko,poko,
tajar,pehë'ä,mbovo,kytï
tajo,kytï,mbovo,mboja'o
taladrar,mbokua,,
talar,yvyrareity,yvyrakytï,
talco,tumitï,,
talento,katupyry,mba'ekuaa,arandu
taller,mba'apoha,ñemyatyröha,
tallo,yvyrarakä,takä,
talón,pyta,,
tamaño,tuivhakue,michïngue,
tambalear,mbovava,mongu'e,mbokacha
también,avei,ave,
tambo,kora,vakakora,
tambor,yryruguasu,,
tampoco,ñahániri,jepe,
tanda,aty,teta,ha
tanque,yryruräguasu,,
tantear,ha'ä,poko,povyvy
tapa,mbotyha,ahoja,aho'iha
tapar,mboty,jaho'i,
tapera,ogakue,tapere,tapÿingue
tapiar,mongora,mboty,
tapir,mborevi,,
tapón,mbotyha,jurumbotyha,
taponar,jurumboty,mboty,
tarado,výro,tarova,tavyrai
tardar,are,mbegue,
tarde,ka'aru,kuri,
tarea,tembiaporä,apopyrä,
tarifa,hepykue,tepy,
tarjeta,kuatia'atä'i,,
tártago,mba'ysyvo,,
tarugo,kuarambotyha,akäne,
tasar,hepyra'ä,,
teatro,ñoha'änga,,
techar,mbohogahoja,,
techo,ogahoja,,
técnica,aporeko,ñemba'apokuaa,
técnico,mba'apokuaa,mba'apokuaahára,
tecnificar,mboaporeko,,
tedio,mbyju,kuerái,
tejer,Pyaha,ñepovã,myatã
tela,poyvi,aorä,
telaraña,ñanduti,ñandurenimbo,
teléfono,pumbyry,ñe'ëmbyry,
telescopio,arapyrechaha,hechambyryha,
televisión,ta'ängambyry,ta'ängamýi,
telón,aosäingo,mo'äha,
tema,ñe'ëmbyrä,ñe'ërä,
temblar,ryrýi,chuchu,sysýi
tembleque,marachachä,aryrýiva,
temblor,ryrýi,sysýi,yvyryrýi
temer,kyhyje,py'amirï,mbopo'i
temor,kyhyje,jekyhyje,chuchu
témpano,yatäguasu,yrypy'aguasu,
temperatura,arapytu,pytureko,
tempestad,aravai,arapochy,yvytu'atä
templar,mbohekoporä,ñetöi,
temple,teko,,
templo,tupäo,,
temporal,aragua,ararehegua,ipuku'ÿva
temprano,voi,,
tenaz,tekoatä,,
tenaza,pyhyha,hekyiha,
tender,pyso,myasäi,mosäingo
tendón,tajyjgue,,
tenebroso,pytü,aña,tembiapopytü
tenedor,kutuha,guerekoha,
tener,reko,guereko,
tenor,teko,opuraheiyvatéva,
tensar,pysohatä,mohatä,
tensión,pyatä,atängue,
tentación,ñeha'ä,,
tentar,ha'ä,poko,py'ara'ä
tenue,sakä,pererï,ndahasýiva
teología,tupärekokuaa,tupäkuaa,
teoría,kuaara'ä,,
terapia,ñepohanokuaa,,
tercera,mbohapyha,,
terciopelo,aoraguesÿi,,
terco,akähatä,tova'atä,
terminar,mbopaha,japopa,mohu'ä
término,apýra,paha,apÿi
terna,imbohapýva,,
terquedad,akähatä,py'atä,
terraplén,yvyrei,tapeyvy,
terraza,ogahojape,,
terrenal,yvygua,yvyrehegua,
terreno,yvy,yvyvore,korapy
terrible,pochy,mondyiha,poromopirïva
territorio,yvytuicha,tetätuichakue,
terror,kyhyjerasa,,
tesina,kuaahaivusu,,
tesis,ñemoañeterä,hechaukapyrä,tembiapochaukaha
tesón,ñepia'ä,ñeha'ä,
tesoro,itajuaty,mba'ereta,virueta
testa,akä,,
testarudo,akähatä,,
testículo,ta'ÿi,tapi'a,
testigo,hechahare,henduhare,
teta,titi,kambire,
textil,inimborä,inimbopyaha,pyahapy
texto,haipyre,moñe'ërä,
tez,tovapire,,
tibia,tetymakangue,,
tibio,hakuvy,hakuvevýi,
tiburón,yperu,,
tiempo,ára,,
tienda,ñemuha,ñemurenda,
tierra,yvy,,
tifón,araijere,,
tigre,jaguarete,,
tijera,jatapa,,
tildar,mboja,hero,
tilde,muanduhe,,
timbre,henoiha,,
tímido,koygua,otïva,
timón,yga'ýva,,
tino,teko,,
tinta,sa'yry,,
tinto,tykuehü,,
tintura,mbosa'yha,,
típico,tee,hekopeguaite,jepokuaaha
tipo,ñemohenda,tekove,tapicha
tipografía,taijegua,,
tira,kuatiasë,po'ipuku,
tirano,mburuvichañaña,,
tirar,mombo,poi,mbokapu
tiritar,tarara,ryrýi,susü
tiro,mbokapu,jejapi,japi
tirotear,mbokapu,japi,
tisis,mba'asypo'i,,
titilar,mimbitytýi,jajái,
titubear,py'aheta,vava,
titular,myakäjára,mba'ejára,
título,ñembohéra,kuatiambojaragua,
tiza,itahai,,
tiznar,mohü,,
tizón,tata'y,tatapÿirendy,
toalla,ñemokäha,,
tobillo,pyñuä,,
tocar,poko,mbopu,pu
tocino,kurepirekyrakue,,
todavía,gueteri,,
todo,mayma,opavave,
toldo,mo'äha,,
